"","id.exposure","id.outcome","outcome","exposure","method","nsnp","b","se","pval","fdr"
"4646","ieu-a-989","VTA1","VTA1","Squamous cell lung cancer","Wald ratio",1,-0.00570158762957606,0.0525806384957124,0.91365054688542,0.960701839093938
"4647","ieu-a-989","VWA1","VWA1","Squamous cell lung cancer","Inverse variance weighted",9,0.0134167751345266,0.0169390906714064,0.428325727201969,0.696506613777809
"4652","ieu-a-989","XCL1","XCL1","Squamous cell lung cancer","Wald ratio",1,-0.0430753865757482,0.0446814064813858,0.335017754564037,0.626373717055956
"4654","ieu-b-18","ACVRL1","ACVRL1",NA,"Inverse variance weighted",26,0.0241920881635908,0.00880226537784545,0.00598881034038633,0.0527071631054376
"4655","ieu-b-18","ADAM8","ADAM8",NA,"Inverse variance weighted",26,0.0286355537856448,0.0113438681258937,0.0115922336101301,0.0885583560828308
"4664","ieu-b-18","AMBN","AMBN",NA,"Inverse variance weighted",26,-0.00363143065658834,0.0113217789986629,0.748401858372933,0.884317431558084
"4665","ieu-b-18","ANXA11","ANXA11",NA,"Inverse variance weighted",26,0.0238978616119647,0.0114063761187799,0.0361592755862045,0.196929517377826
"4666","ieu-b-18","APLP1","APLP1",NA,"Inverse variance weighted",26,-0.0146029567879569,0.0108282880744251,0.177467632699546,0.470784675414598
"4667","ieu-b-18","ARG1","ARG1",NA,"Inverse variance weighted",26,-0.0149686160346951,0.0115290891271284,0.194172360464736,0.488401409074663
"4670","ieu-b-18","ATP6V1D","ATP6V1D",NA,"Inverse variance weighted",26,0.0497497035655419,0.0109837530374303,5.9154160291471e-06,0.000164430995067629
"4674","ieu-b-18","BID","BID",NA,"Inverse variance weighted",26,0.0237915503220022,0.00992235615362748,0.0164951174377063,0.114345783225582
"4679","ieu-b-18","CA4","CA4",NA,"Inverse variance weighted",26,-0.0237570213464573,0.00995452772775809,0.0170070937986609,0.116741848018925
"4681","ieu-b-18","CCDC80","CCDC80",NA,"Inverse variance weighted",26,-0.0155511800890896,0.0102276391502933,0.128384014101575,0.408663026024123
"4682","ieu-b-18","CCL14","CCL14",NA,"Inverse variance weighted",26,0.0167366368552782,0.00883207368142472,0.0580945432931391,0.261942415336246
"4685","ieu-b-18","CCL26","CCL26",NA,"Inverse variance weighted",26,0.0137103203552184,0.0100320553803953,0.17173466598144,0.464718144330499
"4687","ieu-b-18","CCL8","CCL8",NA,"Inverse variance weighted",26,0.0103445616938136,0.00908246658696254,0.254720042569115,0.554263344210178
"4695","ieu-b-18","CD55","CD55",NA,"Inverse variance weighted",26,-0.0144365404779577,0.0106534810799431,0.175385451522145,0.468328538573451
"4698","ieu-b-18","CD79B","CD79B",NA,"Inverse variance weighted",26,0.0281657376568121,0.00988748116689028,0.00439084387871384,0.0417874379304716
"4718","ieu-b-18","DKKL1","DKKL1",NA,"Inverse variance weighted",26,-0.00194341421314222,0.00523516726991625,0.710471484310327,0.865093164543693
"4720","ieu-b-18","DPP10","DPP10",NA,"Inverse variance weighted",26,0.0332301822602432,0.00967759632057175,0.000595352897152588,0.00850612345422846
"4722","ieu-b-18","EDA2R","EDA2R",NA,"Inverse variance weighted",26,0.012903542093619,0.00753401780063228,0.086767016938493,0.33118340969665
"4726","ieu-b-18","ERBB3","ERBB3",NA,"Inverse variance weighted",26,-0.0238042830224851,0.0102092022726886,0.0197191290017196,0.13145883462533
"4750","ieu-b-18","HS3ST3B1","HS3ST3B1",NA,"Inverse variance weighted",26,-0.0203609817623966,0.0110899021204665,0.0663587039602731,0.281967973423148
"4753","ieu-b-18","ICAM4","ICAM4",NA,"Inverse variance weighted",26,0.0315950723771906,0.00870390553989316,0.000283434432399859,0.00463989602893646
"4754","ieu-b-18","IFNG","IFNG",NA,"Inverse variance weighted",26,-0.0234178864449865,0.0113495356734089,0.039080875691805,0.206433788343824
"4760","ieu-b-18","IL13RA1","IL13RA1",NA,"Inverse variance weighted",26,-0.0250568985076592,0.0111914265863671,0.0251600188624811,0.154735493880429
"4762","ieu-b-18","IL17C","IL17C",NA,"Inverse variance weighted",26,-0.0123194571573812,0.0117670929139468,0.295126589305781,0.591411776927895
"4763","ieu-b-18","IL18","IL18",NA,"Inverse variance weighted",26,0.0257271791166851,0.00974104821350226,0.00826349031543265,0.0676377523631987
"4765","ieu-b-18","IL1R1","IL1R1",NA,"Inverse variance weighted",26,0.036220498674701,0.0112250732481666,0.0012520505254191,0.0154851623353045
"4771","ieu-b-18","ITGA6","ITGA6",NA,"Inverse variance weighted",26,0.0301570603941795,0.011652913863081,0.00965513521185277,0.0762496793878547
"4773","ieu-b-18","ITM2A","ITM2A",NA,"Inverse variance weighted",26,0.0135941172431679,0.0117211965633807,0.246134640282549,0.546620282756982
"4780","ieu-b-18","LAIR1","LAIR1",NA,"Inverse variance weighted",26,0.0257557106538493,0.00823048116627422,0.00175218532919492,0.020369607916003
"4781","ieu-b-18","LDLR","LDLR",NA,"Inverse variance weighted",26,-0.0317521835138992,0.00903221669667322,0.000439031872273763,0.00666260530491129
"4792","ieu-b-18","LYAR","LYAR",NA,"Inverse variance weighted",26,-0.0244399089245913,0.0108903123405863,0.0248203039407702,0.153149457832335
"4795","ieu-b-18","MERTK","MERTK",NA,"Inverse variance weighted",26,0.0264853240729492,0.00895898186192567,0.00311366933042183,0.0322569248898867
"4802","ieu-b-18","NCLN","NCLN",NA,"Inverse variance weighted",26,-0.0198707411089923,0.011927734867835,0.0957278625396598,0.350398923181349
"4803","ieu-b-18","NID1","NID1",NA,"Inverse variance weighted",26,0.0285804334693261,0.0116626048868597,0.0142616509300039,0.102797394059014
"4804","ieu-b-18","NID2","NID2",NA,"Inverse variance weighted",26,0.0134268348427128,0.0101422545593482,0.185552501644492,0.479906631383612
"4810","ieu-b-18","PCSK9","PCSK9",NA,"Inverse variance weighted",26,-0.0174195789033744,0.00932365048939306,0.0617172381652185,0.272728374933355
"4812","ieu-b-18","PON2","PON2",NA,"Inverse variance weighted",26,-0.0116252137686616,0.00891169185038557,0.192066533747017,0.485352649410215
"4813","ieu-b-18","RAB37","RAB37",NA,"Inverse variance weighted",26,-0.00705868345672571,0.0108358198041344,0.51477458647932,0.755280716770678
"4814","ieu-b-18","SCLY","SCLY",NA,"Inverse variance weighted",26,-0.00267138532011613,0.0114539698495361,0.81558444307299,0.915352118299988
"4816","ieu-b-18","SFRP1","SFRP1",NA,"Inverse variance weighted",26,0.0155656651922821,0.00921675462167738,0.0912492367296512,0.341576309491328
"4829","ieu-b-18","TMPRSS5","TMPRSS5",NA,"Inverse variance weighted",26,0.00171283417908901,0.00814823100318698,0.83350429803714,0.923038596916522
"4830","ieu-b-18","TNF","TNF",NA,"Inverse variance weighted",104,0.0477997780244661,0.0052966701929556,1.80524714301277e-19,1.91254013358806e-17
"4835","ieu-b-18","TNNI3","TNNI3",NA,"Inverse variance weighted",26,0.0143217678019873,0.0117949937453068,0.224662090784084,0.523962560904445
"4836","ieu-b-18","TNR","TNR",NA,"Inverse variance weighted",26,0.00906024747411646,0.0100557521410077,0.36758753740794,0.650527462877161
"4838","ieu-b-18","TREM2","TREM2",NA,"Inverse variance weighted",26,0.0253305304300203,0.0100678687886605,0.0118702791128964,0.0899741884230714
"4842","ieu-b-18","WFDC12","WFDC12",NA,"Inverse variance weighted",26,0.00222413141605898,0.0093936261589728,0.812835015743743,0.914424567317323
"4847","ieu-b-2","ATOX1","ATOX1","AD","Inverse variance weighted",21,-0.00219154305105742,0.0131445878450401,0.867585736743013,0.939354784383343
"4848","ieu-b-2","ATXN10","ATXN10","AD","Inverse variance weighted",21,0.0122887271597806,0.0109132621965017,0.260150240987329,0.559932466059264
"4849","ieu-b-2","BAX","BAX","AD","Inverse variance weighted",21,-0.00747938465841529,0.0128443545791144,0.560358491615721,0.782306487834877
"4850","ieu-b-2","BTC","BTC","AD","Inverse variance weighted",21,-0.0172476746644689,0.0113986276725176,0.130245099414055,0.410782110489643
"4853","ieu-b-2","C1QA","C1QA","AD","Inverse variance weighted",21,-0.0226075760173356,0.0121824806178184,0.0634899306733111,0.27759307469195
"4854","ieu-b-2","CASP10","CASP10","AD","Inverse variance weighted",21,0.00940699290481192,0.0114483222633769,0.411252308519285,0.683594349418528
"4856","ieu-b-2","CD274","CD274","AD","Inverse variance weighted",21,-0.00120759945676189,0.0107634968551389,0.910669609232748,0.958824274487508
"4857","ieu-b-2","CD33","CD33","AD","Inverse variance weighted",21,-0.0051469034367956,0.00897473778362329,0.566314396152589,0.786898127789356
"4859","ieu-b-2","CDKN2D","CDKN2D","AD","Inverse variance weighted",21,-0.00378669858571524,0.0108848485241205,0.72792495988055,0.875412004653949
"4861","ieu-b-2","CERT","CERT","AD","Inverse variance weighted",21,0.0060480925944692,0.0115453456361599,0.600379060971726,0.808230263091883
"4862","ieu-b-2","CLSPN","CLSPN","AD","Inverse variance weighted",21,2.1814665130702e-05,0.0103931229207345,0.998325279912564,0.999215052889314
"4863","ieu-b-2","COX5B","COX5B","AD","Inverse variance weighted",21,-0.00870695849240392,0.0117255787804648,0.457747456660637,0.71800409435517
"4866","ieu-b-2","DBI","DBI","AD","Inverse variance weighted",21,0.00564444816604051,0.0115284231712573,0.624408861487368,0.822245721681888
"4867","ieu-b-2","DNAJB8","DNAJB8","AD","Inverse variance weighted",21,0.00400001081520136,0.0116749062393949,0.731887290190711,0.877545832675816
"4868","ieu-b-2","DRG2","DRG2","AD","Inverse variance weighted",21,-0.000285890030696651,0.0100923922737793,0.977401122330719,0.9891432684868
"4869","ieu-b-2","EGF","EGF","AD","Inverse variance weighted",21,0.0024036497899139,0.0115399720912292,0.835003283291657,0.92351455738505
"4870","ieu-b-2","EZR","EZR","AD","Inverse variance weighted",21,-0.00248007505910112,0.0114238531671331,0.828133378916422,0.920540911215954
"4871","ieu-b-2","FADD","FADD","AD","Inverse variance weighted",21,0.000354808236144555,0.0117962188347609,0.976004740371333,0.98853087024525
"4874","ieu-b-2","FXN","FXN","AD","Inverse variance weighted",21,-0.00343466739833768,0.0119135330929546,0.773117376499406,0.89802525218125
"4875","ieu-b-2","FXYD5","FXYD5","AD","Inverse variance weighted",21,0.00839812439783165,0.0105663241277544,0.426729301434945,0.695813279368987
"4879","ieu-b-2","HARS1","HARS1","AD","Inverse variance weighted",21,0.000536601899249917,0.0107583952794191,0.960220004514296,0.983367860871416
"4880","ieu-b-2","HGS","HGS","AD","Inverse variance weighted",21,-0.00674002751125166,0.012146201866215,0.578957424856813,0.795894073663633
"4881","ieu-b-2","HPCAL1","HPCAL1","AD","Inverse variance weighted",21,-0.00234740366853629,0.0101041177123198,0.816288323436258,0.915482267383575
"4882","ieu-b-2","HTRA2","HTRA2","AD","Inverse variance weighted",21,-0.00809463937524159,0.0125585292351174,0.519216814278503,0.758429347599842
"4883","ieu-b-2","IL13","IL13","AD","Inverse variance weighted",21,-0.0103749569784796,0.0103770034392135,0.317405955921157,0.612191075488947
"4884","ieu-b-2","IL7","IL7","AD","Inverse variance weighted",21,0.000341766052790379,0.0101675781154691,0.973185500763114,0.987073082872992
"4885","ieu-b-2","ITGB1BP2","ITGB1BP2","AD","Inverse variance weighted",21,0.00754745151223828,0.0101964089355274,0.459174505310091,0.718103611796888
"4886","ieu-b-2","LRP1","LRP1","AD","Inverse variance weighted",21,0.00739688569855686,0.00996769596872587,0.458035349009108,0.71800409435517
"4888","ieu-b-2","MAP4K5","MAP4K5","AD","Inverse variance weighted",21,0.00137374515381667,0.0100867845770247,0.891669045646559,0.950384277230878
"4889","ieu-b-2","MAVS","MAVS","AD","Inverse variance weighted",21,0.0034812058297065,0.0100607001756688,0.729327508358197,0.876347947663444
"4890","ieu-b-2","MED18","MED18","AD","Inverse variance weighted",21,-0.00314572416322122,0.0111716948656256,0.778265692726799,0.899982357576633
"4891","ieu-b-2","MESD","MESD","AD","Inverse variance weighted",21,-0.00182858073898748,0.0102929128019379,0.858994437839506,0.936431954916147
"4892","ieu-b-2","MGMT","MGMT","AD","Inverse variance weighted",21,0.0014547913269349,0.010855760163596,0.893393872393789,0.95079730733342
"4893","ieu-b-2","MITD1","MITD1","AD","Inverse variance weighted",21,0.00121651220954325,0.0102300369335654,0.905342127223927,0.955751656133688
"4894","ieu-b-2","MPI","MPI","AD","Inverse variance weighted",21,0.00152084995772236,0.0099851255753959,0.878941215276296,0.944937645524574
"4895","ieu-b-2","MPIG6B","MPIG6B","AD","Inverse variance weighted",21,-0.00436707371708685,0.0106678049112617,0.68226853586458,0.851476832353554
"4896","ieu-b-2","NCK2","NCK2","AD","Inverse variance weighted",21,0.00168100741062714,0.0101762116501617,0.868794512696232,0.940119712620802
"4898","ieu-b-2","NUDT2","NUDT2","AD","Inverse variance weighted",21,0.00480962194943911,0.0101078359982019,0.63419476590782,0.826683850277204
"4902","ieu-b-2","PMVK","PMVK","AD","Inverse variance weighted",21,-0.00271621471031451,0.0102584161907215,0.791179600366997,0.904643706513454
"4903","ieu-b-2","PRDX3","PRDX3","AD","Inverse variance weighted",21,-0.0057648620932478,0.0103864911591608,0.578870986041271,0.795894073663633
"4904","ieu-b-2","PRTFDC1","PRTFDC1","AD","Inverse variance weighted",21,0.000927347303326887,0.0101421764875835,0.927147156225967,0.966575415348736
"4905","ieu-b-2","PTEN","PTEN","AD","Inverse variance weighted",21,-0.00139011934752703,0.0103653743724851,0.893314143503057,0.95079730733342
"4906","ieu-b-2","PTPN6","PTPN6","AD","Inverse variance weighted",21,-0.00452109655958364,0.0120196884143941,0.706812140607109,0.863710591840896
"4908","ieu-b-2","RAD23B","RAD23B","AD","Inverse variance weighted",21,-0.00256063120183583,0.0111861728950339,0.818938564788609,0.916917256488143
"4909","ieu-b-2","RHOC","RHOC","AD","Inverse variance weighted",21,-0.0134343474508204,0.0125027979335289,0.282595381865241,0.581981013821612
"4912","ieu-b-2","SAMD9L","SAMD9L","AD","Inverse variance weighted",21,0.00721520679804563,0.00985471634760607,0.464072298039623,0.719916608918483
"4913","ieu-b-2","SESTD1","SESTD1","AD","Inverse variance weighted",21,0.00593040216750209,0.0101916361909818,0.560641372581932,0.782306487834877
"4914","ieu-b-2","SH2B3","SH2B3","AD","Inverse variance weighted",21,0.00675618443979042,0.0101665973354997,0.506340109284591,0.749537616297666
"4915","ieu-b-2","SKAP1","SKAP1","AD","Inverse variance weighted",21,0.0111526577187954,0.0100618156342546,0.267683044071043,0.567399128901059
"4916","ieu-b-2","SPINK6","SPINK6","AD","Inverse variance weighted",21,-0.00469137724273922,0.00986181549927014,0.634280057023556,0.826683850277204
"4917","ieu-b-2","SPON1","SPON1","AD","Inverse variance weighted",21,-0.00365435865310074,0.0118095017927215,0.756985145357493,0.887424442236426
"4918","ieu-b-2","SRC","SRC","AD","Inverse variance weighted",21,0.00281600315895702,0.0100622505423864,0.779586310433229,0.900139241843015
"4920","ieu-b-2","STK24","STK24","AD","Inverse variance weighted",21,0.00487363566677221,0.0113527793953279,0.667712129203623,0.843468418657254
"4921","ieu-b-2","STX6","STX6","AD","Inverse variance weighted",21,-0.011046486584364,0.0126637583981119,0.38304946931917,0.660477771261306
"4922","ieu-b-2","SULT1A1","SULT1A1","AD","Inverse variance weighted",21,-0.00964879572875448,0.0115396949158783,0.403076380751879,0.67520103756617
"4923","ieu-b-2","TARBP2","TARBP2","AD","Inverse variance weighted",21,0.00483736041039012,0.0101080575903445,0.632248275317966,0.826683850277204
"4924","ieu-b-2","TBC1D23","TBC1D23","AD","Inverse variance weighted",21,0.000880105671885914,0.0100242770205554,0.930037687428966,0.967510732390589
"4925","ieu-b-2","TBCB","TBCB","AD","Inverse variance weighted",21,0.00141876870530386,0.010938618574793,0.896801621595367,0.95231805533133
"4926","ieu-b-2","TBL1X","TBL1X","AD","Inverse variance weighted",21,0.00662840877808956,0.0128068151560451,0.604759109981135,0.81022323953916
"4927","ieu-b-2","TDRKH","TDRKH","AD","Inverse variance weighted",21,0.00677709712862496,0.0113552861652203,0.550625491337468,0.775460781003231
"4928","ieu-b-2","TPMT","TPMT","AD","Inverse variance weighted",21,-0.0086682361401655,0.0120540420037579,0.472070386599992,0.725654093631109
"4930","ieu-b-2","TST","TST","AD","Inverse variance weighted",21,-0.00383835654452502,0.0122132837397401,0.753310517827846,0.88578855565931
"4931","ieu-b-2","VAMP5","VAMP5","AD","Inverse variance weighted",21,0.00465669018605142,0.0119767523024817,0.697416139289767,0.858842667285419
"4932","ieu-b-2","YES1","YES1","AD","Inverse variance weighted",21,0.00954588605399058,0.0100594012028142,0.342645168877385,0.62984940268191
"4933","ieu-b-42","ACTA2","ACTA2","Schizophrenia","Wald ratio",1,-0.0294294927615108,0.093557744639164,0.753096008593839,0.88578855565931
"4934","ieu-b-42","ACY1","ACY1","Schizophrenia","Inverse variance weighted",79,-0.00673283344469702,0.0122544463312857,0.582717501516306,0.797499459881805
"4937","ieu-b-42","ADAM8","ADAM8","Schizophrenia","Inverse variance weighted",79,-0.000607185860455186,0.0123901549015914,0.960914904838776,0.983689551626203
"4938","ieu-b-42","ADGRB3","ADGRB3","Schizophrenia","Wald ratio",1,-0.00378894089474257,0.0688457875258517,0.956110429884454,0.981240840342814
